time_sec,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,FR_hip_joint,FR_thigh_joint,FR_calf_joint,FL_hip_joint,FL_thigh_joint,FL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,FR_hip_joint_vel,FR_thigh_joint_vel,FR_calf_joint_vel,FL_hip_joint_vel,FL_thigh_joint_vel,FL_calf_joint_vel,RR_hip_joint_vel,RR_thigh_joint_vel,RR_calf_joint_vel,RL_hip_joint_vel,RL_thigh_joint_vel,RL_calf_joint_vel
0.084000,-0.145159,0.065053,0.298268,-0.156389,-0.011846,0.037523,-0.986911,0.048057,0.006626,0.068638,0.871461,0.534739,0.965065,-0.032592,-0.801983,0.055554,-0.053896,0.742814,0.000209,-0.037548,-0.777379,0.033311,-0.002318,0.821709,-0.122449,-1.285140,-1.449918,3.239615,-0.337468,-0.531928,4.276052,0.648796,-0.824474,-1.018203,-0.188887,-2.189928,1.885201
0.086000,-0.145046,0.065170,0.298362,-0.155452,-0.011181,0.037736,-0.987059,0.056538,0.058227,0.047291,-0.297361,0.589583,0.975980,-0.033354,-0.802817,0.052286,-0.052959,0.745737,-0.007147,-0.039289,-0.779128,0.032191,-0.005112,0.817833,-0.119641,-0.380719,-0.417355,-1.634232,0.468414,1.461559,-3.678231,-0.870546,-0.874539,-0.560150,-1.397139,-1.938239,1.404012
0.088000,-0.144928,0.065328,0.298441,-0.154520,-0.010466,0.038447,-0.987186,0.059001,0.079098,0.039229,-0.797781,0.561387,0.974159,-0.033837,-0.801600,0.039429,-0.050984,0.749775,-0.016962,-0.042149,-0.780904,0.031473,-0.008892,0.814374,-0.117413,-0.241721,0.608465,-6.428565,0.987724,2.018829,-4.907262,-1.430047,-0.888057,-0.358685,-1.889956,-1.729233,1.113894
0.090000,-0.144830,0.065400,0.298495,-0.153598,-0.009936,0.038217,-0.987344,0.049245,0.036078,0.027033,0.160586,0.524647,0.952416,-0.036373,-0.800886,0.030689,-0.051195,0.752513,-0.024518,-0.042216,-0.782714,0.031485,-0.010604,0.810753,-0.114761,-1.268093,0.357372,-4.369699,-0.105654,1.369117,-3.778379,-0.033444,-0.905062,0.005941,-0.856118,-1.810910,1.325894
0.092000,-0.144750,0.065368,0.298530,-0.152702,-0.009638,0.036741,-0.987542,0.039950,-0.015969,0.017758,1.428283,0.488766,0.912324,-0.040936,-0.801971,0.032652,-0.054056,0.753826,-0.029584,-0.038711,-0.784355,0.031689,-0.009624,0.806813,-0.111407,-2.281573,-0.542427,0.981554,-1.430277,0.656489,-2.532926,1.752333,-0.820569,0.101880,0.490178,-1.969800,1.676942
0.094000,-0.144656,0.065352,0.298598,-0.151840,-0.009444,0.035269,-0.987730,0.046801,-0.008047,0.033777,1.439351,0.386415,0.872580,-0.044829,-0.803080,0.035619,-0.056880,0.754094,-0.032575,-0.035048,-0.785548,0.030358,-0.008615,0.803149,-0.108163,-1.946092,-0.554750,1.483588,-1.412394,0.134194,-1.495625,1.831512,-0.596270,-0.665370,0.504334,-1.832220,1.622070
0.096000,-0.144522,0.065471,0.298729,-0.151015,-0.009236,0.034896,-0.987872,0.067365,0.059668,0.065413,0.348914,0.234264,0.839914,-0.045834,-0.802558,0.030448,-0.054567,0.750251,-0.011712,-0.034468,-0.786456,0.027914,-0.010005,0.800327,-0.105810,-0.502720,0.260894,-2.585498,1.156786,-1.921816,10.431846,0.289884,-0.454254,-1.221953,-0.695021,-1.410807,1.176627
0.098000,-0.144354,0.065702,0.298838,-0.150186,-0.008808,0.035600,-0.987977,0.083746,0.115105,0.054766,-0.748355,0.288320,0.856128,-0.044424,-0.801167,0.021460,-0.050120,0.747814,0.002200,-0.037318,-0.787108,0.026301,-0.013750,0.797797,-0.104153,0.704940,0.695467,-4.494317,2.223295,-1.218341,6.955755,-1.424922,-0.325896,-0.806764,-1.872552,-1.265061,0.828402
0.100000,-0.144185,0.065933,0.298850,-0.149329,-0.008144,0.036419,-0.988083,0.084723,0.115866,0.006164,-0.897600,0.503536,0.893381,-0.043037,-0.800509,0.017088,-0.047369,0.749845,-0.007403,-0.040987,-0.787341,0.025753,-0.017763,0.794798,-0.102434,0.693429,0.329329,-2.185835,1.375723,1.015347,-4.801126,-1.834159,-0.116460,-0.274079,-2.006459,-1.499294,0.859788
0.102000,-0.144058,0.066029,0.298790,-0.148438,-0.007601,0.035906,-0.988240,0.063546,0.047910,-0.030237,0.438627,0.581978,0.919888,-0.045256,-0.801004,0.018083,-0.048583,0.752769,-0.021563,-0.041307,-0.787761,0.026733,-0.018928,0.791164,-0.099879,-1.109141,-0.247764,0.497457,-0.606864,1.461916,-7.080356,-0.160068,-0.209955,0.490332,-0.582468,-1.817064,1.277372
0.104000,-0.143971,0.065985,0.298715,-0.147519,-0.007341,0.033982,-0.988448,0.043417,-0.022086,-0.037271,1.877274,0.510699,0.933374,-0.051381,-0.801698,0.018686,-0.052856,0.754302,-0.031951,-0.037821,-0.788484,0.027936,-0.017059,0.787202,-0.096539,-3.062746,-0.346873,0.301287,-2.136540,0.766609,-5.193738,1.742993,-0.361429,0.601162,0.934335,-1.981126,1.669752
0.106000,-0.143884,0.065958,0.298686,-0.146611,-0.007224,0.032152,-0.988645,0.043580,-0.013699,-0.014757,1.805679,0.356752,0.917956,-0.057266,-0.801538,0.013463,-0.056931,0.754874,-0.039231,-0.034416,-0.789045,0.026490,-0.015358,0.783688,-0.093441,-2.942205,0.079726,-2.611216,-2.037545,0.286283,-3.640192,1.702415,-0.280657,-0.722773,0.850569,-1.756775,1.548888
0.108000,-0.143757,0.066107,0.298707,-0.145746,-0.007063,0.031688,-0.988789,0.063417,0.074545,0.010612,0.445916,0.200449,0.878020,-0.058756,-0.801015,0.005340,-0.055173,0.751586,-0.023037,-0.034787,-0.789525,0.023088,-0.016840,0.781380,-0.091812,-0.745170,0.261713,-4.061701,0.878975,-1.644137,8.097284,-0.185401,-0.239831,-1.701237,-0.740998,-1.154065,0.814895
0.110000,-0.143612,0.066364,0.298720,-0.144898,-0.006826,0.032030,-0.988905,0.072261,0.128543,0.006442,-0.363479,0.158525,0.865165,-0.057083,-0.801493,0.001821,-0.052329,0.749205,-0.010920,-0.037866,-0.790465,0.021517,-0.020104,0.779656,-0.090908,0.836638,-0.238896,-1.759507,1.422034,-1.190525,6.058374,-1.539705,-0.469881,-0.785288,-1.632023,-0.862131,0.451723
0.112000,-0.143465,0.066646,0.298666,-0.144041,-0.006446,0.032556,-0.989015,0.073688,0.141359,-0.026859,-0.565811,0.272432,0.878716,-0.054747,-0.802816,0.003045,-0.049811,0.749099,-0.009283,-0.041816,-0.791485,0.021479,-0.023755,0.777724,-0.090033,1.167644,-0.661580,0.612310,1.258707,-0.053005,0.818554,-1.974791,-0.510155,-0.018973,-1.825274,-0.965980,0.437403
0.114000,-0.143345,0.066833,0.298553,-0.143151,-0.006093,0.032280,-0.989156,0.060023,0.093410,-0.056741,0.232718,0.361347,0.910876,-0.055378,-0.803744,0.002747,-0.050323,0.750907,-0.016876,-0.043795,-0.792552,0.022449,-0.025640,0.775225,-0.088524,-0.315290,-0.463884,-0.149143,-0.255945,0.903976,-3.796530,-0.989543,-0.533434,0.484903,-0.942785,-1.249713,0.754808
